Location Name,Vendor Name,Item Code,Item Description,UOM,Item UOM,Pack,Size,Unit,Contracted Price ($),Last Purchased Date,Last Purchased Price ($),Close Watch,Product(s)
Lea James Hot Chicken,US Foods,7912710,DETERGENT  POT   PAN MNL P19,cs,,6,1,each,0,6/4/2024,35.25,FALSE,"Chemicals. Detergent, Pot and Pan, Enzyme"
Lea James Hot Chicken,US Foods,7559830,DETERGENT  POT   PAN MNL P21,cs,each,4,1,gal,0,1/5/2024,85.59,TRUE,"Chemicals, Detergent, Pot & Pan, p21"
Lea James Hot Chicken,GORDON FOOD SERVICES,739650,DETRGNT POT&PAN MORE SUD,cs,,1,1,ea,0,11/8/2024,48.29,FALSE,"Chemicals. Detergent, Pot and Pan, Enzyme"
Lea James Hot Chicken,Jorge Garza,58897_XC9163168,Diakon Radish,lb,,1,1,lb,0,2/18/2025,1.49,FALSE,"Produce, Daikon Radish, Fresh"
Lea James Hot Chicken,RESTAURANT DEPOT,54565,DRES CRM CAESAR KR 4|1GAL,case,jug,4,128,ounce,0,5/28/2025,30.22,FALSE,"Dry Goods, Caesar Dressing"
Lea James Hot Chicken,RESTAURANT DEPOT,41335351986,DRES RANCH JALAPNO,cs,,1,1,gal,0,5/20/2025,18.05,FALSE,"Dry Goods, Ranch Dressing, with Jalapeno"
Lea James Hot Chicken,US Foods,4328340,"DRESSING, BLU CHS TFFEX CHNKY",cs,,1,1,gal,0,9/5/2024,20.84,FALSE,"Dairy, Sauce, Blue Cheese Dressing, Chunky"
Lea James Hot Chicken,GORDON FOOD SERVICES,214230,DRESSING HNY MSTRD 4-1GAL GCHC,cs,,1,4,gal,0,11/21/2024,19.77,FALSE,"Dry Goods, Dressing, Honey Mustard"
Lea James Hot Chicken,"JAKE'S, INC.",333615,DRESSING HONEY DIJON #651,cs,,1,1,gal,0,5/5/2025,24.89,FALSE,"Dry Goods, Dressing, Honey Mustard"
Lea James Hot Chicken,"JAKES, INC.",333615,DRESSING HONEY DIJON #651,cs,,1,1,gal,0,5/20/2025,26.95,FALSE,"Dry Goods, Dressing, Honey Mustard"
Lea James Hot Chicken,US Foods,333615,DRESSING HONEY DIJON #651,ea,,1,1,gal,0,6/30/2025,26.95,FALSE,"Dry Goods, Dressing, Honey Mustard"
Lea James Hot Chicken,"JAKES, INC.",INDR7 6,DRESSING RANCH ORIGINAL PC HV10026700681650,case,,84,1,each,0,9/12/2023,28.54,FALSE,
Lea James Hot Chicken,RESTAURANT DEPOT,41335086710,DRES TARTAR SAUCE 1GL,jug,,1,1,gal,0,5/20/2025,16.46,FALSE,"Dry Goods, Sauce, Tartar"
Lea James Hot Chicken,US Foods,5708029,DRINK  FRT PNCH LOW CAL PLST,ca,ea,24,12,oz,0,10/6/2023,16.32,FALSE,
Lea James Hot Chicken,US Foods,4876785,DRINK  FRT PNCH LOW CAL PLST,case,,24,20,oz,0,6/1/2024,23.53,FALSE,"N/A Bev, Gatorade, Fruit Punch, Zero"
Lea James Hot Chicken,"JAKE'S, INC.",CDK145,DRINK GRAPEFRUIT JARRITOS,cs,ea,24,12.5,oz,0,5/26/2025,33.36,FALSE,"N/A Bev,  Soda, Jarritos, Grapefruit"
Lea James Hot Chicken,"JAKES, INC.",CDK145,DRINK GRAPEFRUIT JARRITOS GLA,ea,ea,24,12.5,oz,0,5/23/2025,33.36,FALSE,"N/A Bev,  Soda, Jarritos, Grapefruit"
Lea James Hot Chicken,US Foods,3389231,DRINK.SDDA COLA COKE HEX GLS,cs,,24,1,ea,0,6/27/2024,38.16,FALSE,
Lea James Hot Chicken,"JAKES, INC.",CDK149,DRINK SIORAL MUNDET,case,ea,24,12,oz,0,3/11/2025,33.36,FALSE,"N/A Bev,. Soda, Sidral"
Lea James Hot Chicken,US Foods,8389231,"DRINK, SODA COLA COKE MEX GLS 24|500 HL COKE",cs,each,24,500,ml,0,9/5/2024,38.16,FALSE,"N/A Bev, DRINK SODA COLA COKE MEX GLS"
Lea James Hot Chicken,US Foods,8989410,DRINK SODA GRPFT GLS BTL IMP,cs,ea,24,12.5,oz,0,8/26/2024,24.99,TRUE,"N/A Bev,  Soda, Jarritos, Grapefruit"
Lea James Hot Chicken,US Foods,5784343,"DRINK, SODA LMN LIME SPRTE GLS",cs,each,24,8,oz,0,8/26/2024,39.98,TRUE,"N/A Bev, DRINK, SODA LMN LIME SPRTE GLS"
Lea James Hot Chicken,US Foods,8988537,DRINK SODA MDN ORNG GLS BTL,cs,,24,12.5,oz,0,7/25/2024,24.99,FALSE,"N/A Bev, Soda, Mandarin, Jarritos"
Lea James Hot Chicken,US Foods,4854116,"DRINK, SODA ORNG CRUSH GLS BTL",cs,,4,12,oz,0,8/15/2024,24.11,FALSE,"N/A Bev, Soda, Orange Crush"
Lea James Hot Chicken,US Foods,2567261,"DRINK, SODA ORNG CRUSH PLST",cs,,24,20,oz,0,8/8/2024,30.81,FALSE,"N/A Bev, Soda, Orange Crush"
Lea James Hot Chicken,US Foods,CDK148,DRINK STRAWBERRY JARRITOS GLA,cs,ea,24,12.5,oz,0,7/2/2025,33.98,FALSE,"N/A Bev, Soda, Jarritos, Strawberry"
Lea James Hot Chicken,"JAKES, INC.",CDK148,DRINK STRAWBERRY JARRITOS GLA,case,ea,24,12.5,oz,0,6/9/2025,33.98,FALSE,"N/A Bev, Soda, Jarritos, Strawberry"
Lea James Hot Chicken,"JAKE'S, INC.",CDK148,DRINK STRAWBERRY JARRITOS GLA,cs,ea,24,12.5,oz,0,5/26/2025,33.36,FALSE,"N/A Bev, Soda, Jarritos, Strawberry"
Lea James Hot Chicken,"JAKES, INC.",CDK146,DRINK TAMARIND JARRITOS GLASS,cs,ea,24,12.5,oz,0,6/9/2025,33.98,FALSE,"N/A Bev, Soda, Jarritos, Tamarind"
Lea James Hot Chicken,"JAKE'S, INC.",CDK146,DRINK TAMARIND JARRITOS GLASS,cs,ea,24,12.5,oz,0,5/26/2025,33.36,FALSE,"N/A Bev, Soda, Jarritos, Tamarind"
Lea James Hot Chicken,US Foods,CDK146,DRINK TAMARIND JARRITOS GLASS,cs,ea,24,12.5,oz,0,6/30/2025,33.98,FALSE,"N/A Bev, Soda, Jarritos, Tamarind"
Lea James Hot Chicken,Chefs Produce,219,DRISCOLLS,cs,,12,6,oz,0,9/2/2023,5.41,FALSE,
Lea James Hot Chicken,RESTAURANT DEPOT,78000082401,DR PEPPER,ea,ea,24,1,ea,0,4/2/2025,29.02,FALSE,"N/A Bev, Soda, Dr Pepper, Bottle"
Lea James Hot Chicken,RESTAURANT DEPOT,78000804676,DR PEPPER 12Z,ea,ea,12,1,ea,0,4/29/2025,14.58,FALSE,"N/A Bev, Soda, Dr Pepper, Bottle"
Lea James Hot Chicken,RESTAURANT DEPOT,440808,Dr Pepper -16.9 Oz,pack,ea,24,1,ea,0,4/17/2025,13.43,FALSE,"N/A Bev, Soda, Dr Pepper, Bottle"
Lea James Hot Chicken,"JAKE'S, INC.",BRD040,"DRY BREAD TEXAS TOAST 3|4""",cs,ea,7,32,oz,0,4/11/2025,23.93,FALSE,"Frozen, Bread, Texas Toast, White,"
Lea James Hot Chicken,RESTAURANT DEPOT,40900016084,DS HEAVY CRM 36%,carton,ea,12,32,fl,0,4/1/2025,65.13,FALSE,"Dairy, Cream, Heavy"
Lea James Hot Chicken,Jorge Garza,58897_XC11494749,Each Italian Parsley,each,,1,1,each,0,2/25/2025,0.69,FALSE,"Produce, Parsley, Italian, Fresh"
Lea James Hot Chicken,Jorge Garza,58897_XC10484624,Ea  Green Onion,cs,,1,1,ea,0,10/21/2024,0.99,FALSE,
Lea James Hot Chicken,RESTAURANT DEPOT,76642207855,ECOCHOICE HAND,case,,1,1,ea,0,9/24/2024,6.62,FALSE,"Chemicals, Hand Sanitizer"
Lea James Hot Chicken,RESTAURANT DEPOT,7.61E+11,EGG JUM LSE CF,cs,,1,84,ea,0,4/15/2025,63.25,FALSE,"Dairy, Egg"
Lea James Hot Chicken,US Foods,6078737,EGG LIQ YOLK W O SUGAR PSTRD,cs,each,15,2,lb,0,5/12/2023,67.31,FALSE,"Dairy, EGG LIQ YOLK W O SUGAR PSTRD"
Lea James Hot Chicken,RESTAURANT DEPOT,7.61E+11,EGG MEDIUM LOOSE 15DZ,cs,ea,15,12,each,0,3/10/2025,88.01,FALSE,"Dairy, Egg"
Lea James Hot Chicken,RESTAURANT DEPOT,51213,EGG MED LSE 15DZ,case,,1,180,ea,0,4/22/2025,41.95,FALSE,"Dairy, Egg"
Lea James Hot Chicken,Jorge Garza,58897_XC7774297,Eggs,cs,,1,180,ea,0,9/2/2024,59,FALSE,
Lea James Hot Chicken,"JAKES, INC.",EGGS07,EGGS EXTRA LARGE GRD AA LOOSE,lb,,1,15,each,0,6/4/2025,4,FALSE,"Dairy, Egg"
Lea James Hot Chicken,US Foods,823013,EGG  SHL LG GRD AA WHT LOOS PK,cs,,180,1,each,0,6/4/2024,43.51,FALSE,
Lea James Hot Chicken,US Foods,2341295,EGG  SHL X-LG GRD AA WHT LOOS,case,,180,1,each,0,7/29/2024,49.51,FALSE,
Lea James Hot Chicken,US Foods,823005,EGG  SHL X-LG GRD AA WHT LOOS,cs,,180,1,each,0,7/15/2024,46.38,FALSE,
Lea James Hot Chicken,US Foods,2341295,"EGG, SHL X-LG GRD AA WHT LOOS 15 DZ.",cs,,180,1,each,0,8/19/2024,69.51,FALSE,
Lea James Hot Chicken,"JAKES, INC.",EGGS08,EGGS LARGE GRD AA LOOSE,lb,,1,15,each,0,6/4/2025,3.94,FALSE,"Dairy, Egg"
Lea James Hot Chicken,"JAKES, INC.",MILKS3,EGGS PLAIN YOLKS LIQUID REFRI,cs,,15,2,lb,0,12/5/2023,79.27,FALSE,
Lea James Hot Chicken,Chefs Produce,116,EGGS WHITE XTRA LARGE,cs,,1,1,,0,11/3/2023,32,FALSE,
Lea James Hot Chicken,"JAKE'S, INC.",EGGS07,EGGS XLARGE GRD,cs,,1,12,each,0,2/6/2024,3.43,FALSE,
Lea James Hot Chicken,US Foods,EGGS07,EGGS XLARGE GRD AA LOOSE PRIC,lb,ea,12,1,ea,0,6/30/2025,3.9,FALSE,"Dairy, Egg"
Lea James Hot Chicken,Pereyda Produce,187244_XC8957694,Elote Amarilo,cs,,1,1,each,0,4/30/2024,35,FALSE,"Produce, Elote Amarillo"
Lea James Hot Chicken,Chefs Produce,120,ENDIVE BELGIAN RED TIP,cs,,1,8,lb,0,5/1/2024,81,FALSE,"Produce, Endive, Belgian Red Tip"
Lea James Hot Chicken,Pereyda Produce,187244_XC8957697,Epozote,bunch,,1,1,each,0,4/30/2024,2.5,FALSE,
Lea James Hot Chicken,"JAKE'S, INC.",CTRY19,*ET7* CONTAINER 6X6 CLR HNGD,cs,ea,4,125,each,0,12/19/2023,61.86,FALSE,"Non, Con, Container,  6x6"
Lea James Hot Chicken,Jorge Garza,58897_XC10172089,Extra Melt,cs,,1,1,,0,9/17/2024,137.89,FALSE,
Lea James Hot Chicken,Jorge Garza,58897_XC10111214,Extra Melt | White,cs,lb,6,5,lb,0,1/6/2025,144,FALSE,
Lea James Hot Chicken,Jorge Garza,58897_XC10447737,Extra Melt | Yellow,cs,,1,1,,0,3/10/2025,144,FALSE,
Lea James Hot Chicken,RESTAURANT DEPOT,3500053122,FABULOSO LAVENDER,cs,,1,169,fl,0,10/21/2023,16.78,FALSE,
Lea James Hot Chicken,FAM Group ,6900,FAM,,,1,1,,0,7/23/2023,3240.4,FALSE,
Lea James Hot Chicken,ALVARADO'S,165826_XC12097645,FANTA FRESA 24 |16 OZ,cs,ea,24,16,oz,0,4/22/2025,36,FALSE,"N/A Bev, Soda, Fresa, Fanta"
Lea James Hot Chicken,ALVARADO'S,165826_XC12097643,FANTA ORANGE 24 |16 OZ,cs,ea,24,16,fl,0,4/22/2025,35,FALSE,"N/A Bev, Soda, Fanta, Orange, Mexican"
Lea James Hot Chicken,Jorge Garza,58897_XC10172096,Fanta | Orange 500ml | 24ct,cs,ea,24,500,ml,0,2/11/2025,39.75,FALSE,"N/A Bev, SODA ORANGE MEXICAN GLASS"
Lea James Hot Chicken,"JAKES, INC.",472265,FANTA ORANGE MEXICAN,cs,each,24,500,ml,0,6/9/2025,39.5,TRUE,"N/A Bev, Soda, Fanta, Orange, Mexican"
Lea James Hot Chicken,RESTAURANT DEPOT,76069502634,FF BIGC 5/16 CLRCT,case,,27,1,lb,0,10/21/2023,55.47,FALSE,
Lea James Hot Chicken,US Foods,4833984,FILM  12 X2000' PLST RL SLIDE,cs,,1,12,in,0,1/26/2024,13.66,FALSE,
Lea James Hot Chicken,"JAKES, INC.",FILM05,FILM 18X2M CUTTER BOX,cs,,1,1,roll,0,9/16/2024,26.48,FALSE,
Lea James Hot Chicken,"JAKES, INC.",FILM36,FILM 18X2M CUTTER BOX,ea,,1,1,roll,0,6/9/2025,25.81,FALSE,"Non Con, Film, 18x2M, Cutter Box"
Lea James Hot Chicken,"JAKES, INC.",FISH14,FISH CATFISH 5-7 FILLET DOMES,lb,,1,1,lb,0,3/18/2025,5.91,FALSE,"Protein, Catfish, Fillet, Fresh"
Lea James Hot Chicken,"JAKES, INC.",FIS035,FISH COD PACIFIC LOIN 6 OZ,cs,,1,10,lb,0,5/20/2025,7,FALSE,"Seafood, Cod, Loin"
Lea James Hot Chicken,"JAKE'S, INC.",VFSH52,FISH HADDOCK 6OZ YUENGLING,lb,,1,10,lb,0,3/28/2025,9.23,FALSE,"Seafood, Haddock, Yuengling Beer Coated"
Lea James Hot Chicken,US Foods,4341632,FLOUR  AP HOTEL   RSTNT FINE,cs,,1,25,lb,0,9/10/2024,11.55,FALSE,
Lea James Hot Chicken,US Foods,4060802,FLOUR  AP HOTEL   RSTNT PETER,cs,,1,25,lb,0,3/18/2024,11.24,FALSE,
Lea James Hot Chicken,"JAKES, INC.",FLOR33,FLOUR H AND R ALL PURPOSE,bag,,1,25,lb,0,6/9/2025,9.79,FALSE,"Dry Goods, Flour, All Purpose, White"
Lea James Hot Chicken,"JAKE'S, INC.",FLOR33,FLOUR H AND R ALL PURPOSE,bag,,1,25,lb,0,5/26/2025,9.79,FALSE,"Dry Goods, Flour, All Purpose, White"
Lea James Hot Chicken,"JAKES, INC.",FLOR32,FLOUR HAND R ALL PURPOSE,bag,,1,25,lb,0,1/13/2025,17.98,FALSE,
Lea James Hot Chicken,US Foods,FLOR33,FLOUR H AND R ALL PURPOSE DRY,each,,1,25,lb,0,6/30/2025,10.33,FALSE,"Dry Goods, Flour, All Purpose, White"
Lea James Hot Chicken,RESTAURANT DEPOT,7.61E+11,FLOUR H&R,cs,,1,25,lb,0,4/15/2025,7.4,FALSE,"Dry Goods, Flour, All Purpose, White"
Lea James Hot Chicken,US Foods,1017864,FORK  CTLY PP PHB BLCK CRBN NG,cs,,1,500,ea,0,4/24/2024,30.98,FALSE,
Lea James Hot Chicken,US Foods,8739732,FORK  HW BLK PLYST BULK PLST,cs,ea,1000,1,ea,0,12/31/2024,25.35,FALSE,
Lea James Hot Chicken,ALTAMIRA LTD.,7,Freight | Fuel Charges,cs,,1,1,ea,0,3/19/2025,551.51,FALSE,
Lea James Hot Chicken,Jorge Garza,58897_XC11270014,Fresca | Mex,cs,ea,24,16,oz,0,3/10/2025,43.5,FALSE,"N/A Bev, Soda, Fresca, Mexican"
Lea James Hot Chicken,GORDON FOOD SERVICES,909259,"FRIES 3|8"" S|C",cs,ea,6,5,lb,0,11/29/2024,33.35,FALSE,
Lea James Hot Chicken,"JAKE'S, INC.",FRY057,"FRIES 3|8"" sc CLEAR COAT",cs,ea,6,4.5,lb,0,6/2/2025,35.5,FALSE,"Frozen, Potato, French Fries, Frozen"
Lea James Hot Chicken,"JAKES, INC.",FRY057,FRIES 3|8'' SC CLEAR COAT,cs,ea,6,4.5,lb,0,6/9/2025,35.5,FALSE,"Frozen, Potato, French Fries, Frozen"
Lea James Hot Chicken,"JAKE'S, INC.",FRFD70,"FRIES 3|8"" SC L EXTRA CRISPY",cs,,6,5,lb,0,10/27/2023,49,FALSE,
Lea James Hot Chicken,US Foods,FRY057,FRIES SC CLEAR COAT,cs,ea,6,4.5,lb,0,7/2/2025,35.75,FALSE,"Frozen, Potato, French Fries, Frozen"
Lea James Hot Chicken,RESTAURANT DEPOT,8.02E+11,FRY PAN COATED 8IN,ea,,1,1,each,0,10/21/2023,17.54,FALSE,
Lea James Hot Chicken,RESTAURANT DEPOT,73538020154,FSH COD HEDGE 2Z,cs,ea,32,2,oz,0,5/20/2025,39.58,FALSE,"Seafood, Cod, Battered, Wedges, Frozen"
Lea James Hot Chicken,Buckhead Meat & Seafood OF HOUSTON,41112040,FUEL SURCHARGE,ea,,1,4.8,lb,0,7/1/2025,4,FALSE,
Lea James Hot Chicken,Jorge Garza,58897_XC10911651,Gal===== Canola.,cs,,1,35,lb,0,12/9/2024,40.5,FALSE,"Dry Goods, Oil, Canola, Clear, Frying"
Lea James Hot Chicken,Jorge Garza,58897_XC11090807,Gal Lemon Juice,cs,,1,0.5,gal,0,1/13/2025,7.49,FALSE,"Produce, Lemon Juice"
Lea James Hot Chicken,Jorge Garza,58897_XC10911650,Gallon == Distilled Vinegar,cs,,1,1,gallon,0,12/9/2024,4.89,FALSE,
Lea James Hot Chicken,Jorge Garza,58897_XC11281491,Gallon======Pure Honey,ea,,1,1,gal,0,1/24/2025,39.75,FALSE,"Dry Goods, Honey, Natural, by Volume"
Lea James Hot Chicken,Chefs Produce,401,GARLIC PEELED SPANISH,cs,,4,5,lb,0,4/23/2024,26.5,FALSE,
Lea James Hot Chicken,US Foods,7489339,GARLIC  WHT WHL CLOVE PLD REF,cs,,4,5,lb,0,7/25/2024,18.83,FALSE,"Produce, Garlic, White, Whole Cloves"
Lea James Hot Chicken,Jorge Garza,58897_XC11189472,Ghost Pepper Powder.,each,,1,8,oz,0,1/13/2025,29.95,FALSE,"Dry Goods, Spice, Ghost Pepper"
Lea James Hot Chicken,Chefs Produce,424,GINGER ROOT,cs,,1,25,lb,0,5/23/2024,5.34,FALSE,"Produce, Ginger Root, Fresh"
Lea James Hot Chicken,RESTAURANT DEPOT,7.61E+11,GLOVE NIT BLK M,ea,ea,10,100,ea,0,5/13/2025,36.87,FALSE,Non Con. Nitrile Gloves
Lea James Hot Chicken,US Foods,4577810,GLOVE  NTRLE XL PF BLK AMBDX,cs,,4,250,each,0,9/5/2024,55.01,FALSE,
Lea James Hot Chicken,RESTAURANT DEPOT,7.61E+11,GLOVE PF VINYL LG SUNSET,case,ea,12,100,each,0,5/13/2025,29.05,FALSE,"Non Con, Gloves, Vinyl"
Lea James Hot Chicken,RESTAURANT DEPOT,1120155,GLOVE PF VINYL XLG SUNSET,unit,,1,1,ea,0,4/17/2025,30.22,FALSE,"Non Con, Gloves, Vinyl"
Lea James Hot Chicken,RESTAURANT DEPOT,7.61E+11,GLOVE POLY XL,cs,ea,10,500,ea,0,4/2/2025,22.99,FALSE,"Non Con, Gloves, Vinyl"
Lea James Hot Chicken,"JAKES, INC.",GLOV57,GLOVES NITRILE BLK EXTRA LARG,ea,,10,100,count,0,12/5/2023,65.03,FALSE,
Lea James Hot Chicken,"JAKE'S, INC.",GLOV58,GLOVES NITRILE BLK LARGE PF,cs,,10,100,count,0,9/5/2023,65.11,FALSE,
Lea James Hot Chicken,"JAKES, INC.",GLV023,GLOVES NITRILE LG BLK PF,case,,10,100,each,0,4/30/2024,61.2,FALSE,"Non Con, GLOVES NITRILE LG BLK PF"
Lea James Hot Chicken,US Foods,GLV044,GLOVES NITRILE LG BLK PF,cs,ea,10,100,ct,0,6/30/2025,47.96,FALSE,Non Con. Nitrile Gloves
Lea James Hot Chicken,"JAKE'S, INC.",GLV044,GLOVES NITRILE LG BLK PF,cs,ea,10,100,ct,0,5/26/2025,41.58,FALSE,Non Con. Nitrile Gloves
Lea James Hot Chicken,"JAKES, INC.",GLOV58,GLOVES NITRILE LG BLK PF,ea,each,10,100,count,0,12/26/2023,65.11,TRUE,"Non Con, GLOVES NITRILE LG BLK PF"
Lea James Hot Chicken,"JAKE'S, INC.",GLV023,GLOVES NITRILE LG BLK PF,cs,,10,100,count,0,4/23/2024,61.2,FALSE,"Non Con, GLOVES NITRILE LG BLK PF"
Lea James Hot Chicken,US Foods,GLV043,GLOVES NITRILE MED BLK PF,cs,ea,10,100,ct,0,6/16/2025,41.58,FALSE,Non Con. Nitrile Gloves
Lea James Hot Chicken,"JAKE'S, INC.",GLV043,GLOVES NITRILE MED BLK PF,cs,ea,10,100,count,0,5/26/2025,41.58,FALSE,Non Con. Nitrile Gloves
Lea James Hot Chicken,US Foods,GLV045,GLOVES NITRILE\X1 BLK PF,cs,ea,10,100,ct,0,6/16/2025,41.58,FALSE,Non Con. Nitrile Gloves
Lea James Hot Chicken,"JAKES, INC.",GLV022,GLOVES NITRILE XL BLK PF,cs,ea,10,100,count,0,8/26/2024,66.58,FALSE,
Lea James Hot Chicken,"JAKE'S, INC.",GLOV57,GLOVES NITRILE XL BLK PF,case,,1,1,,0,12/12/2023,65.03,FALSE,
Lea James Hot Chicken,"JAKE'S, INC.",GLV022,GLOVES NITRILE XL BLK PF,cs,ea,10,100,ct,0,8/19/2024,66.58,FALSE,
Lea James Hot Chicken,RESTAURANT DEPOT,1120154,GLOVE VNL LG PF,case,each,10,100,each,0,4/22/2025,30.1,FALSE,"Non Con, Gloves, Vinyl"
Lea James Hot Chicken,RESTAURANT DEPOT,7.61E+11,GLV EXAM NIT BL LG,case,ea,10,100,ea,0,4/2/2025,3.5,FALSE,"Non Con, GLOVES NITRILE LG BLK PF"
Lea James Hot Chicken,Jorge Garza,58897_XC7732752,Grapefruit,cs,,48,1,lb,0,8/28/2024,37,FALSE,
Lea James Hot Chicken,Chefs Produce,2806,GRAPEFRUIT ISRAELI RED,cs,,1,35,ct,0,7/7/2023,25.63,FALSE,"Produce, GRAPEFRUIT ISRAELI RED"
Lea James Hot Chicken,Chefs Produce,2712,GRAPEFRUIT ISRAELI RED,cs,each,32,1,count,0,6/12/2023,46.75,FALSE,"Produce, GRAPEFRUIT ISRAELI RED"
Lea James Hot Chicken,Chefs Produce,406,GRAPEFRUIT RUBY,cs,each,32,1,count,0,8/9/2023,45.5,FALSE,"Produce, GRAPEFRUIT RUBY"
Lea James Hot Chicken,Chefs Produce,409,GRAPEFRUIT RUBY,cs,,1,32,count,0,8/1/2023,24.98,FALSE,"Produce, GRAPEFRUIT RUBY"
Lea James Hot Chicken,Chefs Produce,2379,GRAPEFRUIT RUBY,cs,,27,1,count,0,9/2/2023,36,FALSE,
Lea James Hot Chicken,Chefs Produce,448,GRAPES RED SEEDLESS,ea,,1,1,,0,12/18/2023,5.5,FALSE,
Lea James Hot Chicken,Jorge Garza,58897_XC10447734,"Green Cabbage | Local""""",lb,,1,1,lb,0,10/15/2024,0.79,FALSE,"Produce, CABBAGE GREEN SHREDDED"
Lea James Hot Chicken,US Foods,5327846,"GREEN, CLRD CHPD DMSTC IQF FZN",cs,each,12,2,lb,0,12/31/2024,48.26,FALSE,
Lea James Hot Chicken,US Foods,4034831,GREEN  CLRD FRESH REF,cs,,24,1,each,0,9/10/2024,30.75,FALSE,
Lea James Hot Chicken,Jorge Garza,58897_XC9299988,Green Jalapeno,lb,,1,1,lb,0,11/11/2024,1.39,FALSE,"Produce, Pepper, Jalapeno"
Lea James Hot Chicken,Jorge Garza,58897_XC10943904,Green Kale,cs,,1,24,ct,0,1/27/2025,28.5,FALSE,"Produce, Kale, Green, Fresh, by Count"
Lea James Hot Chicken,Jorge Garza,58897_XC28467,Green Onion,ea,,1,1,ea,0,3/10/2025,0.79,FALSE,"Produce, Onions, Green"
Lea James Hot Chicken,Jorge Garza,58897_XC10566294,Green Onion.,ea,,1,1,ea,0,1/27/2025,0.69,FALSE,"Produce, Onions, Green"
Lea James Hot Chicken,Jorge Garza,58897_XC37782,Green Onion/Iceless,case,,1,1,,0,3/24/2025,24.75,FALSE,
Lea James Hot Chicken,Jorge Garza,58897_XC10666668,Green Onion|lceless.,cs,,1,48,ct,0,11/29/2024,25.5,FALSE,
Lea James Hot Chicken,"JAKES, INC.",FVEG13,GREENS COLLARD CHOPPED 'A',ea,ea,12,3,lb,0,2/4/2025,48.23,FALSE,"Produce, Collard Green, Frozen, Chopped"
Lea James Hot Chicken,US Foods,2948859,GRILL BRICK  4X3.5X8 GLS DUST,cs,,12,1,each,0,11/10/2023,29.65,FALSE,Non con GRILL BRICK
Lea James Hot Chicken,TEXAS FINESS,187330_XC8957036,Guajillo chili,lb,,1,1,lb,0,4/22/2024,6,FALSE,"Produce, Pepper, Guajillo chili"
Lea James Hot Chicken,TEXAS FINESS,187330_XC8957040,Habanero,cs,,1,1,lb,0,4/22/2024,2.5,FALSE,"Produce, Pepper, Habanero"
Lea James Hot Chicken,Jorge Garza,58897_XC7781395,Habanero,lb,,1,1,,0,9/2/2024,3.49,FALSE,
Lea James Hot Chicken,US Foods,3507308,"HAIRNET, NYLON 24"" BLK LW",cs,,20,144,each,0,5/24/2024,13.72,FALSE,"Non Con, Hairnet, Nylon, Black"
Lea James Hot Chicken,"JAKE'S, INC.",MATC43,HAIRNETS BLACK,cs,ea,1,144,count,0,12/20/2024,20.22,FALSE,
Lea James Hot Chicken,"JAKES, INC.",HAM014,HAM SLCD 1OZ PREM HARDWOOD,cs,,4,3,lb,0,10/6/2023,84.5,FALSE,
Lea James Hot Chicken,US Foods,4035833,HAM  SLCD .67 Z W A HONY REF,ca,ea,6,2,lb,0,11/2/2023,66.03,FALSE,
Lea James Hot Chicken,Jorge Garza,58897_XC10172100,"Heavy Cream 40% |Hiland""""",qt,,1,1,gal,0,2/25/2025,5.43,TRUE,"Dairy, Cream, Heavy"
Lea James Hot Chicken,GORDON FOOD SERVICES,225614,HONEY 4-6# GCHC,cs,lb,4,6,lb,0,11/21/2024,37.43,FALSE,
Lea James Hot Chicken,US Foods,3737152,HONEY  AMBR LIGHT PLST JAR,cs,ea,6,5,lb,0,4/19/2024,20.56,FALSE,
Lea James Hot Chicken,"JAKES, INC.",SYRP67,HONEY CLOVER AMBER NATURAL,ea,,1,5,lb,0,6/9/2025,18.77,TRUE,"Dry Goods, Honey, Natural"
Lea James Hot Chicken,"JAKE'S, INC.",SYRP67,HONEY CLOVER AMBER NATURAL,bottle,,1,5,pound,0,12/13/2024,19.02,FALSE,"Dry Goods, Honey, Natural"
Lea James Hot Chicken,US Foods,SYRP67,HONEY CLOVERAMBER NATURAL,cs,ea,6,5,lb,0,6/23/2025,18.77,FALSE,"Dry Goods, Honey, Natural"
Lea James Hot Chicken,RESTAURANT DEPOT,71100210057,HVR BLUE CHEESE MX,ea,ea,18,3,oz,0,4/1/2025,58.35,FALSE,"Dry Goods, Blue Cheese, Dry Mix"
Lea James Hot Chicken,US Foods,4027631,"ID, FAN 1|2 SZ FLT ALUM IGO EA THITRALSGRP",cs,,1,100,ea,0,11/17/2023,23.42,FALSE,
Lea James Hot Chicken,RESTAURANT DEPOT,7.42E+11,JALAP NACHO SLICED #10,ea,,1,10,lb,0,3/28/2025,7.54,FALSE,"Dry Goods, Jalapenos, Sliced"
Lea James Hot Chicken,Jorge Garza,58897_XC11725424,Jarritos | Fresa12oz,cs,ea,24,12,oz,0,3/24/2025,31.5,FALSE,"N/A Bev, Soda, Jarritos, Strawberry"
Lea James Hot Chicken,Jorge Garza,58897_XC10172098,Jarritos | Grapefruit12oz,cs,,1,2,oz,0,11/19/2024,28.5,FALSE,"N/A Bev,  Soda, Jarritos, Grapefruit"
Lea James Hot Chicken,RESTAURANT DEPOT,90478410050,JARRITOS LIME,cs,ea,24,1,ea,0,4/2/2025,23.27,FALSE,"N/A Bev, Soda, Jarritos, Lime"
